0,TRV
1,ZM
2,WBA
3,CAT
4,GS
5,MMM
6,AXP
7,UBER
8,IBM
9,NKE
10,MCD
11,BA
12,CSCO
13,CVX
14,PFE
15,MRK
16,VZ
17,KO
18,DIS
19,HD
20,JWN
21,UNH
22,INTC
23,PG
24,WMT
25,JNJ
26,JPM
27,V
28,AAPL
29,MSFT
