,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,1.8381773691828571,1.0033462300453022,7.14557133604142,2.237783978741939
2018-12-31,1.5878755608182784,0.46180475209584065,6.740441374672371,0.5326888321819833
2019-06-28,3.6773065862425347,1.6195806346604191,99.81408564217566,78.79810830352423
2019-11-29,2.0059548372809606,1.2787829105830473,17.25949543494066,6.046959629465543
