,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,1.4627186131250707,0.9926694750263094,4.61568889841585,2.1227193220150826
2018-12-31,0.9847750228723882,0.5176424040692709,2.670260255447224,0.6382204459443327
2019-06-28,2.8616649600616624,2.3795564179800635,115.40131513497356,251.29324005273443
2019-11-29,1.9427981125954665,1.700206473486794,14.967853983561163,7.24976172875571
