,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,1.2554811099335952,3.977105702304388,3.5374353136310646,33.970542562935876
2018-12-31,0.6158624816693604,2.4061401086986955,1.036687591763653,15.184215367778307
2019-06-28,2.4899827463034394,12.813356496609476,139.38259624294196,507.4185666858179
2019-11-29,1.845176029913468,2.0889880805783303,12.067081993403237,21.00865492413643
