,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,1.3944177241324336,1.4566577015770776,4.2191751972976945,4.702100356318953
2018-12-31,0.8421990427576005,0.5975606933093598,1.9825546096063746,0.9212735633445853
2019-06-28,2.720249584303648,2.3887252159831878,122.11960858361483,260.2991834211487
2019-11-29,1.9184191440065688,1.7121644539036096,14.193216817259545,7.355532607277191
