,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,2.3946158067434826,0.8804074898890805,12.372678141847055,1.6969806555704827
2018-12-31,2.096808924978535,0.3910559920882099,11.610247409550308,0.3796567170502441
2019-06-28,5.249192931946749,1.0352215333913592,114.9906680457939,14.518277433968985
2019-11-29,2.0423287414925477,1.2968231526553715,18.93936811103367,4.386385835563869
