,mae_ewm,mae_window,rmse_ewm,rmse_window
2018-06-29,2.989810499680126,0.6956027405328422,19.089947364380972,0.9955022464033447
2018-12-31,2.3174991681413437,0.36221128830766014,14.12312899836452,0.3310672994861437
2019-06-28,7.380280351641724,0.7529353992923639,181.1242583567957,1.7568635228845841
2019-11-29,2.061401696391585,0.7279211863230739,19.93361267001353,1.447331782253614
